,Cloud Top Height,Cloud Top Temperature,Cloud Top Phase,Shortwave Albedo,Long Wave Flux,Ice Water Path,Cloud Particle Size,RF
2018-02-24 05:21:30,1.018341064453125,2.7015930175781477,1.0,22.970491409301758,234.7519073486328,32.25368118286133,19.894756317138672,RF15
2018-02-24 05:21:40,1.082061767578125,2.3082824707031477,1.0,24.35597801208496,233.76292419433594,32.517578125,17.657514572143555,RF15
2018-02-24 05:21:50,1.082061767578125,2.3082824707031477,1.0,24.35597801208496,233.76292419433594,32.517578125,17.657514572143555,RF15
2018-02-24 05:22:00,1.6735458374023438,-1.3423522949218523,1.0,26.024494171142578,226.267822265625,21.67804718017578,11.115081787109375,RF15
2018-02-24 05:22:10,1.6735458374023438,-1.3423522949218523,1.0,26.024494171142578,226.267822265625,21.67804718017578,11.115081787109375,RF15
2018-02-24 05:22:20,3.8590011596679688,-9.256170654296852,1.0,9.763405799865723,233.417724609375,2.09012770652771,7.3316650390625,RF15
2018-02-24 05:22:30,3.8590011596679688,-9.256170654296852,1.0,9.763405799865723,233.417724609375,2.09012770652771,7.3316650390625,RF15
2018-02-24 05:22:40,2.2234878540039062,-4.736578369140602,1.0,8.0379056930542,240.42127990722656,2.4784507751464844,17.37104606628418,RF15
2018-02-24 05:22:50,,,4.0,9.03430461883545,239.15892028808594,,,RF15
2018-02-24 05:23:00,,,4.0,9.03430461883545,239.15892028808594,,,RF15
2018-02-24 05:23:10,1.3444099426269531,0.6890808105468977,1.0,9.69071102142334,239.4637908935547,5.879359245300293,19.144006729125977,RF15
2018-02-24 05:23:20,1.3444099426269531,0.6890808105468977,1.0,9.69071102142334,239.4637908935547,5.879359245300293,19.144006729125977,RF15
2018-02-24 05:23:30,1.3826789855957031,0.45287475585939774,1.0,10.28458023071289,238.47061157226562,6.945553779602051,19.705251693725586,RF15
2018-02-24 05:23:40,,,3.0,7.768605709075928,236.06578063964844,,,RF15
2018-02-24 05:23:50,,,3.0,7.768605709075928,236.06578063964844,,,RF15
2018-02-24 05:24:00,2.137554168701172,-4.206213378906227,1.0,8.426131248474121,240.13763427734375,2.1662790775299072,13.167259216308594,RF15
2018-02-24 05:24:10,2.137554168701172,-4.206213378906227,1.0,8.426131248474121,240.13763427734375,2.1662790775299072,13.167259216308594,RF15
2018-02-24 05:24:20,0.8222160339355469,3.9120727539062727,1.0,21.029870986938477,237.2870635986328,40.247779846191406,27.64623260498047,RF15
2018-02-24 05:24:30,0.8222160339355469,3.9120727539062727,1.0,21.029870986938477,237.2870635986328,40.247779846191406,27.64623260498047,RF15
2018-02-24 05:24:40,1.4093742370605469,0.28811035156252274,1.0,22.71856117248535,230.28231811523438,23.463842391967773,15.010737419128418,RF15
2018-02-24 05:24:50,1.0237998962402344,2.6679016113281477,1.0,20.073368072509766,235.34217834472656,21.163646697998047,16.936166763305664,RF15
2018-02-24 05:25:00,1.0237998962402344,2.6679016113281477,1.0,20.073368072509766,235.34217834472656,21.163646697998047,16.936166763305664,RF15
2018-02-24 05:25:00,1.5066146850585938,-0.31250610351560226,1.0,31.83529281616211,227.69581604003906,49.82099914550781,15.444283485412598,RF15
2018-02-24 05:25:10,1.78973388671875,-2.0599121093749773,1.0,16.26980209350586,229.61631774902344,9.753487586975098,12.04313850402832,RF15
2018-02-24 05:25:20,,,3.0,7.811538219451904,237.9524688720703,,,RF15
2018-02-24 05:25:30,,,3.0,7.811538219451904,237.9524688720703,,,RF15
2018-02-24 05:25:40,,,4.0,11.418901443481445,239.65997314453125,,,RF15
2018-02-24 05:25:50,,,4.0,11.418901443481445,239.65997314453125,,,RF15
2018-02-24 05:26:00,0.7032737731933594,4.655725097656273,1.0,8.326722145080566,239.6976776123047,5.599684715270996,26.866151809692383,RF15
2018-02-24 05:26:10,0.7032737731933594,4.655725097656273,1.0,8.326722145080566,239.6976776123047,5.599684715270996,26.866151809692383,RF15
2018-02-24 05:26:20,0.7032737731933594,4.655725097656273,1.0,8.326722145080566,239.6976776123047,5.599684715270996,26.866151809692383,RF15
2018-02-24 05:26:30,,,4.0,8.886702537536621,240.4774169921875,,,RF15
2018-02-24 05:26:40,,,4.0,8.886702537536621,240.4774169921875,,,RF15
2018-02-24 05:26:50,,,4.0,8.886702537536621,240.4774169921875,,,RF15
2018-02-24 05:27:00,1.0091285705566406,3.2705627441406477,1.0,8.691043853759766,240.89425659179688,3.4529855251312256,15.219725608825684,RF15
2018-02-24 05:27:10,1.0091285705566406,3.2705627441406477,1.0,8.691043853759766,240.89425659179688,3.4529855251312256,15.219725608825684,RF15
2018-02-24 05:27:20,1.0043449401855469,3.3001037597656477,1.0,8.133440017700195,241.37474060058594,3.1323864459991455,17.707138061523438,RF15
2018-02-24 05:27:30,1.0043449401855469,3.3001037597656477,1.0,8.133440017700195,241.37474060058594,3.1323864459991455,17.707138061523438,RF15
2018-02-24 05:27:40,1.0043449401855469,3.3001037597656477,1.0,8.133440017700195,241.37474060058594,3.1323864459991455,17.707138061523438,RF15
2018-02-24 05:27:50,1.5443992614746094,-0.03473510742185226,1.0,8.060659408569336,240.4644012451172,1.5579344034194946,10.3397216796875,RF15
2018-02-24 05:28:00,1.5443992614746094,-0.03473510742185226,1.0,8.060659408569336,240.4644012451172,1.5579344034194946,10.3397216796875,RF15
2018-02-24 05:28:10,1.5443992614746094,-0.03473510742185226,1.0,8.060659408569336,240.4644012451172,1.5579344034194946,10.3397216796875,RF15
2018-02-24 05:28:20,,,3.0,7.98480224609375,238.5337371826172,,,RF15
2018-02-24 05:28:30,,,3.0,7.98480224609375,238.5337371826172,,,RF15
2018-02-24 05:28:40,,,3.0,7.98480224609375,238.5337371826172,,,RF15
2018-02-24 05:28:50,0.800811767578125,4.556939697265648,1.0,16.476560592651367,239.77774047851562,21.004566192626953,23.470748901367188,RF15
2018-02-24 05:29:00,0.800811767578125,4.556939697265648,1.0,16.476560592651367,239.77774047851562,21.004566192626953,23.470748901367188,RF15
2018-02-24 05:29:10,0.800811767578125,4.556939697265648,1.0,16.476560592651367,239.77774047851562,21.004566192626953,23.470748901367188,RF15
2018-02-24 05:29:20,,,3.0,8.113563537597656,238.1911163330078,,,RF15
2018-02-24 05:29:30,,,3.0,8.113563537597656,238.1911163330078,,,RF15
2018-02-24 05:29:40,,,3.0,8.113563537597656,238.1911163330078,,,RF15
2018-02-24 05:29:50,,,4.0,9.524703025817871,240.1112060546875,,,RF15
2018-02-24 05:30:00,,,4.0,9.524703025817871,240.1112060546875,,,RF15
2018-02-24 05:30:10,2.3694534301757812,-5.129431152343727,1.0,7.911837100982666,241.36830139160156,0.611744225025177,10.362060546875,RF15
2018-02-24 05:30:20,2.3694534301757812,-5.129431152343727,1.0,7.911837100982666,241.36830139160156,0.611744225025177,10.362060546875,RF15
2018-02-24 05:30:30,2.3694534301757812,-5.129431152343727,1.0,7.911837100982666,241.36830139160156,0.611744225025177,10.362060546875,RF15
2018-02-24 05:30:40,,,4.0,8.693964958190918,240.2713623046875,,,RF15
2018-02-24 05:30:50,,,4.0,8.693964958190918,240.2713623046875,,,RF15
2018-02-24 05:31:00,,,4.0,8.693964958190918,240.2713623046875,,,RF15
2018-02-24 05:31:10,1.2025604248046875,2.0761352539062727,1.0,9.218472480773926,239.2543182373047,5.542616367340088,17.91100311279297,RF15
2018-02-24 05:31:20,1.2025604248046875,2.0761352539062727,1.0,9.218472480773926,239.2543182373047,5.542616367340088,17.91100311279297,RF15
2018-02-24 05:31:30,1.2025604248046875,2.0761352539062727,1.0,9.218472480773926,239.2543182373047,5.542616367340088,17.91100311279297,RF15
2018-02-24 05:31:40,1.6763153076171875,-0.8493103027343523,1.0,33.92966842651367,227.50961303710938,71.23925018310547,18.863971710205078,RF15
2018-02-24 05:31:50,1.6763153076171875,-0.8493103027343523,1.0,33.92966842651367,227.50961303710938,71.23925018310547,18.863971710205078,RF15
2018-02-24 05:32:00,2.172443389892578,-3.9128784179687273,1.0,47.40694046020508,220.73797607421875,167.60743713378906,16.8189640045166,RF15
2018-02-24 05:32:10,2.172443389892578,-3.9128784179687273,1.0,47.40694046020508,220.73797607421875,167.60743713378906,16.8189640045166,RF15
2018-02-24 05:32:20,2.172443389892578,-3.9128784179687273,1.0,47.40694046020508,220.73797607421875,167.60743713378906,16.8189640045166,RF15
2018-02-24 05:32:30,4.9991455078125,-13.521459960937477,1.0,9.624834060668945,228.2357177734375,2.6001574993133545,8.663330078125,RF15
2018-02-24 05:32:40,4.9991455078125,-13.521459960937477,1.0,9.624834060668945,228.2357177734375,2.6001574993133545,8.663330078125,RF15
2018-02-24 05:32:50,4.9991455078125,-13.521459960937477,1.0,9.624834060668945,228.2357177734375,2.6001574993133545,8.663330078125,RF15
2018-02-24 05:33:00,1.1516456604003906,2.9041076660156477,1.0,14.924285888671875,239.5024871826172,12.528912544250488,17.047605514526367,RF15
2018-02-24 05:33:10,1.8262100219726562,-1.2579711914062273,1.0,11.601405143737793,236.1693572998047,8.551596641540527,18.04344940185547,RF15
2018-02-24 05:33:20,5.41546630859375,-16.478979492187477,1.0,9.393411636352539,228.63880920410156,3.0826680660247803,10.668731689453125,RF15
2018-02-24 05:33:30,5.41546630859375,-16.478979492187477,1.0,9.393411636352539,228.63880920410156,3.0826680660247803,10.668731689453125,RF15
2018-02-24 05:33:40,2.870075225830078,-7.606634521484352,1.0,17.35896110534668,221.5144500732422,10.706277847290039,11.92279052734375,RF15
2018-02-24 05:33:50,2.07476806640625,-3.2733825683593523,1.0,49.147029876708984,222.43740844726562,159.32901000976562,14.101030349731445,RF15
2018-02-24 05:34:00,1.503173828125,0.25051269531252274,1.0,36.2718505859375,230.08035278320312,65.520751953125,14.908255577087402,RF15
2018-02-24 05:34:10,1.503173828125,0.25051269531252274,1.0,36.2718505859375,230.08035278320312,65.520751953125,14.908255577087402,RF15
2018-02-24 05:34:20,1.702484130859375,-0.9782470703124773,1.0,32.03422164916992,227.44046020507812,36.546302795410156,11.777297973632812,RF15
2018-02-24 05:34:30,1.702484130859375,-0.9782470703124773,1.0,32.03422164916992,227.44046020507812,36.546302795410156,11.777297973632812,RF15
2018-02-24 05:34:40,1.702484130859375,-0.9782470703124773,1.0,32.03422164916992,227.44046020507812,36.546302795410156,11.777297973632812,RF15
2018-02-24 05:34:50,1.0253105163574219,3.1965270996093977,1.0,15.78698444366455,238.0471954345703,12.840106964111328,16.28301239013672,RF15
2018-02-24 05:35:00,,,4.0,16.061559677124023,239.9634246826172,,,RF15
2018-02-24 05:35:00,1.1304435729980469,2.5479064941406477,1.0,11.012011528015137,238.92050170898438,6.678067207336426,15.772146224975586,RF15
2018-02-24 05:35:10,1.1304435729980469,2.5479064941406477,1.0,11.012011528015137,238.92050170898438,6.678067207336426,15.772146224975586,RF15
2018-02-24 05:35:20,1.1304435729980469,2.5479064941406477,1.0,11.012011528015137,238.92050170898438,6.678067207336426,15.772146224975586,RF15
2018-02-24 05:35:30,,,3.0,7.992900848388672,238.17279052734375,,,RF15
2018-02-24 05:35:40,,,3.0,7.992900848388672,238.17279052734375,,,RF15
2018-02-24 05:35:50,,,3.0,7.992900848388672,238.17279052734375,,,RF15
2018-02-24 05:36:00,1.0350799560546875,3.1358276367187727,1.0,8.267181396484375,241.1893768310547,4.938926696777344,22.960880279541016,RF15
2018-02-24 05:36:10,1.0350799560546875,3.1358276367187727,1.0,8.267181396484375,241.1893768310547,4.938926696777344,22.960880279541016,RF15
2018-02-24 05:36:20,1.0350799560546875,3.1358276367187727,1.0,8.267181396484375,241.1893768310547,4.938926696777344,22.960880279541016,RF15
2018-02-24 05:36:30,1.0350799560546875,3.1358276367187727,1.0,8.267181396484375,241.1893768310547,4.938926696777344,22.960880279541016,RF15
2018-02-24 05:36:40,,,4.0,10.917984962463379,240.48333740234375,,,RF15
2018-02-24 05:36:50,,,4.0,9.17054557800293,240.75831604003906,,,RF15
2018-02-24 05:37:00,,,4.0,9.17054557800293,240.75831604003906,,,RF15
2018-02-24 05:37:10,,,4.0,9.173049926757812,240.68960571289062,,,RF15
2018-02-24 05:37:20,,,4.0,9.262693405151367,240.98736572265625,,,RF15
2018-02-24 05:37:30,,,4.0,9.262693405151367,240.98736572265625,,,RF15
2018-02-24 05:37:40,,,4.0,9.262693405151367,240.98736572265625,,,RF15
2018-02-24 05:37:50,,,4.0,8.914557456970215,240.89576721191406,,,RF15
2018-02-24 05:38:00,,,4.0,8.65333366394043,240.98736572265625,,,RF15
2018-02-24 05:38:10,,,4.0,8.65333366394043,240.98736572265625,,,RF15
2018-02-24 05:38:20,,,4.0,8.655648231506348,240.89576721191406,,,RF15
2018-02-24 05:38:30,,,4.0,8.655648231506348,240.89576721191406,,,RF15
2018-02-24 05:38:40,,,4.0,8.655648231506348,240.89576721191406,,,RF15
2018-02-24 05:38:50,1.4657440185546875,0.48076782226564774,1.0,8.065543174743652,241.61489868164062,1.4450833797454834,13.266763687133789,RF15
2018-02-24 05:39:00,1.4657440185546875,0.48076782226564774,1.0,8.065543174743652,241.61489868164062,1.4450833797454834,13.266763687133789,RF15
2018-02-24 05:39:10,1.4657440185546875,0.48076782226564774,1.0,8.065543174743652,241.61489868164062,1.4450833797454834,13.266763687133789,RF15
2018-02-24 05:39:20,1.4657440185546875,0.48076782226564774,1.0,8.065543174743652,241.61489868164062,1.4450833797454834,13.266763687133789,RF15
2018-02-24 05:39:30,1.3376998901367188,1.2701354980468977,1.0,7.996238708496094,242.0648956298828,1.1709191799163818,12.045641899108887,RF15
2018-02-24 05:39:40,1.3376998901367188,1.2701354980468977,1.0,7.996238708496094,242.0648956298828,1.1709191799163818,12.045641899108887,RF15
2018-02-24 05:39:50,1.3376998901367188,1.2701354980468977,1.0,7.996238708496094,242.0648956298828,1.1709191799163818,12.045641899108887,RF15
2018-02-24 05:40:00,0.7968482971191406,4.604516601562523,1.0,12.153069496154785,240.74559020996094,14.051652908325195,25.544666290283203,RF15
2018-02-24 05:40:10,0.9114913940429688,3.8977600097656477,1.0,8.292295455932617,241.80760192871094,2.944572925567627,15.382673263549805,RF15
2018-02-24 05:40:20,0.9114913940429688,3.8977600097656477,1.0,8.292295455932617,241.80760192871094,2.944572925567627,15.382673263549805,RF15
2018-02-24 05:40:30,0.9114913940429688,3.8977600097656477,1.0,8.292295455932617,241.80760192871094,2.944572925567627,15.382673263549805,RF15
2018-02-24 05:40:40,1.3256149291992188,1.3446594238281477,1.0,9.82735538482666,238.57943725585938,5.064354419708252,14.918258666992188,RF15
2018-02-24 05:40:50,,,4.0,10.080440521240234,240.1169891357422,,,RF15
2018-02-24 05:41:00,,,4.0,10.080440521240234,240.1169891357422,,,RF15
2018-02-24 05:41:10,0.9129257202148438,3.8889099121093977,1.0,9.394397735595703,240.93272399902344,4.779144763946533,15.08516788482666,RF15
2018-02-24 05:41:20,1.0387687683105469,3.1130615234375227,1.0,9.61559009552002,240.3159942626953,4.137592792510986,13.274239540100098,RF15
2018-02-24 05:41:30,1.0387687683105469,3.1130615234375227,1.0,9.61559009552002,240.3159942626953,4.137592792510986,13.274239540100098,RF15
2018-02-24 05:41:40,1.0387687683105469,3.1130615234375227,1.0,9.61559009552002,240.3159942626953,4.137592792510986,13.274239540100098,RF15
2018-02-24 05:41:50,0.94873046875,3.1303039550781477,1.0,10.745464324951172,237.9617156982422,5.7603983879089355,14.937543869018555,RF15
2018-02-24 05:42:00,,,4.0,11.603233337402344,237.9497833251953,,,RF15
2018-02-24 05:42:10,,,4.0,11.603233337402344,237.9497833251953,,,RF15
2018-02-24 05:42:20,0.8772125244140625,3.5717102050781477,1.0,8.283453941345215,239.6244659423828,3.688793659210205,18.76315689086914,RF15
2018-02-24 05:42:30,,,4.0,13.874279022216797,238.65492248535156,,,RF15
2018-02-24 05:42:40,,,4.0,13.874279022216797,238.65492248535156,,,RF15
2018-02-24 05:42:50,,,4.0,13.874279022216797,238.65492248535156,,,RF15
2018-02-24 05:43:00,,,4.0,8.82234001159668,239.29232788085938,,,RF15
2018-02-24 05:43:10,,,4.0,8.82234001159668,239.29232788085938,,,RF15
2018-02-24 05:43:20,,,4.0,8.82234001159668,239.29232788085938,,,RF15
2018-02-24 05:43:30,,,4.0,8.91222095489502,239.6568145751953,,,RF15
2018-02-24 05:43:40,1.3784294128417969,0.47817382812502274,1.0,10.911128997802734,235.4550323486328,4.303665637969971,10.94769287109375,RF15
2018-02-24 05:43:50,1.3784294128417969,0.47817382812502274,1.0,10.911128997802734,235.4550323486328,4.303665637969971,10.94769287109375,RF15
2018-02-24 05:44:00,1.3784294128417969,0.47817382812502274,1.0,10.911128997802734,235.4550323486328,4.303665637969971,10.94769287109375,RF15
2018-02-24 05:44:10,0.7579078674316406,4.308038330078148,1.0,18.01559829711914,237.8668975830078,29.152210235595703,26.840206146240234,RF15
2018-02-24 05:44:20,0.7579078674316406,4.308038330078148,1.0,18.01559829711914,237.8668975830078,29.152210235595703,26.840206146240234,RF15
2018-02-24 05:44:30,0.7579078674316406,4.308038330078148,1.0,18.01559829711914,237.8668975830078,29.152210235595703,26.840206146240234,RF15
2018-02-24 05:44:40,1.2333221435546875,1.3737731933593977,1.0,9.246283531188965,237.59527587890625,2.889223575592041,10.59515380859375,RF15
2018-02-24 05:44:50,1.2333221435546875,1.3737731933593977,1.0,9.246283531188965,237.59527587890625,2.889223575592041,10.59515380859375,RF15
2018-02-24 05:45:00,1.2333221435546875,1.3737731933593977,1.0,9.246283531188965,237.59527587890625,2.889223575592041,10.59515380859375,RF15
2018-02-24 05:45:00,5.4727020263671875,-17.103338623046852,1.0,9.644238471984863,223.44068908691406,2.663684368133545,8.76214599609375,RF15
2018-02-24 05:45:10,5.4727020263671875,-17.103338623046852,1.0,9.644238471984863,223.44068908691406,2.663684368133545,8.76214599609375,RF15
2018-02-24 05:45:20,1.8068313598632812,-2.1663879394531023,1.0,51.78409957885742,223.34457397460938,180.93556213378906,12.801507949829102,RF15
2018-02-24 05:45:30,1.8068313598632812,-2.1663879394531023,1.0,51.78409957885742,223.34457397460938,180.93556213378906,12.801507949829102,RF15
2018-02-24 05:45:40,1.8068313598632812,-2.1663879394531023,1.0,51.78409957885742,223.34457397460938,180.93556213378906,12.801507949829102,RF15
2018-02-24 05:45:50,1.5635414123535156,-0.6648010253906023,1.0,22.980915069580078,227.9031982421875,16.325096130371094,10.919540405273438,RF15
2018-02-24 05:46:00,1.5635414123535156,-0.6648010253906023,1.0,22.980915069580078,227.9031982421875,16.325096130371094,10.919540405273438,RF15
2018-02-24 05:46:10,1.5635414123535156,-0.6648010253906023,1.0,22.980915069580078,227.9031982421875,16.325096130371094,10.919540405273438,RF15
2018-02-24 05:46:20,1.2151412963867188,1.4855285644531477,1.0,11.40595531463623,236.1035919189453,4.182444095611572,9.724334716796875,RF15
2018-02-24 05:46:30,1.2151412963867188,1.4855285644531477,1.0,11.40595531463623,236.1035919189453,4.182444095611572,9.724334716796875,RF15
2018-02-24 05:46:40,1.2151412963867188,1.4855285644531477,1.0,11.40595531463623,236.1035919189453,4.182444095611572,9.724334716796875,RF15
2018-02-24 05:46:50,,,4.0,10.5098295211792,239.0814208984375,,,RF15
2018-02-24 05:47:00,0.6314125061035156,5.088311767578148,1.0,9.273868560791016,240.07693481445312,4.787586688995361,15.906814575195312,RF15
2018-02-24 05:47:10,0.7323646545410156,4.465203857421898,1.0,9.04250431060791,239.76490783691406,3.3469927310943604,12.69214153289795,RF15
2018-02-24 05:47:20,0.7323646545410156,4.465203857421898,1.0,9.04250431060791,239.76490783691406,3.3469927310943604,12.69214153289795,RF15
2018-02-24 05:47:30,2.1685409545898438,-4.398870849609352,1.0,11.02888011932373,229.95211791992188,4.8881306648254395,11.770111083984375,RF15
2018-02-24 05:47:40,2.1685409545898438,-4.398870849609352,1.0,11.02888011932373,229.95211791992188,4.8881306648254395,11.770111083984375,RF15
2018-02-24 05:47:50,2.1685409545898438,-4.398870849609352,1.0,11.02888011932373,229.95211791992188,4.8881306648254395,11.770111083984375,RF15
2018-02-24 05:48:00,2.1685409545898438,-4.398870849609352,1.0,11.02888011932373,229.95211791992188,4.8881306648254395,11.770111083984375,RF15
2018-02-24 05:48:10,1.6401023864746094,-1.1373352050781023,1.0,30.052703857421875,225.82431030273438,46.9105110168457,17.23887825012207,RF15
2018-02-24 05:48:20,1.6008796691894531,-0.8952697753906023,1.0,38.644805908203125,226.2006072998047,83.4320068359375,16.06386375427246,RF15
2018-02-24 05:48:30,1.6008796691894531,-0.8952697753906023,1.0,38.644805908203125,226.2006072998047,83.4320068359375,16.06386375427246,RF15
2018-02-24 05:48:40,1.6008796691894531,-0.8952697753906023,1.0,38.644805908203125,226.2006072998047,83.4320068359375,16.06386375427246,RF15
2018-02-24 05:48:50,1.72332763671875,-1.6510070800781023,1.0,16.413043975830078,228.6015625,10.891092300415039,13.097505569458008,RF15
2018-02-24 05:49:00,1.755645751953125,-1.8504699707031023,1.0,43.44597244262695,224.03857421875,91.74313354492188,12.953180313110352,RF15
2018-02-24 05:49:10,1.755645751953125,-1.8504699707031023,1.0,43.44597244262695,224.03857421875,91.74313354492188,12.953180313110352,RF15
2018-02-24 05:49:20,1.755645751953125,-1.8504699707031023,1.0,43.44597244262695,224.03857421875,91.74313354492188,12.953180313110352,RF15
2018-02-24 05:49:30,1.736968994140625,-1.7352050781249773,1.0,47.12187957763672,224.2620849609375,115.39708709716797,12.234230995178223,RF15
2018-02-24 05:49:40,1.736968994140625,-1.7352050781249773,1.0,47.12187957763672,224.2620849609375,115.39708709716797,12.234230995178223,RF15
2018-02-24 05:49:50,1.736968994140625,-1.7352050781249773,1.0,47.12187957763672,224.2620849609375,115.39708709716797,12.234230995178223,RF15
2018-02-24 05:50:00,2.1409759521484375,-4.228735351562477,1.0,15.11664867401123,225.85665893554688,7.691340923309326,10.64910888671875,RF15
2018-02-24 05:50:10,1.8657341003417969,-2.5299133300781023,1.0,9.183497428894043,234.92759704589844,2.2954487800598145,8.16387939453125,RF15
2018-02-24 05:50:20,1.8657341003417969,-2.5299133300781023,1.0,9.183497428894043,234.92759704589844,2.2954487800598145,8.16387939453125,RF15
2018-02-24 05:50:30,1.5653724670410156,-0.6760925292968523,1.0,8.342802047729492,238.23648071289062,1.238181233406067,7.52178955078125,RF15
2018-02-24 05:50:40,1.5653724670410156,-0.6760925292968523,1.0,8.342802047729492,238.23648071289062,1.238181233406067,7.52178955078125,RF15
2018-02-24 05:50:50,,,4.0,9.197802543640137,238.80824279785156,,,RF15
2018-02-24 05:51:00,,,4.0,9.19524097442627,238.8765869140625,,,RF15
2018-02-24 05:51:10,,,4.0,9.19524097442627,238.8765869140625,,,RF15
2018-02-24 05:51:20,,,4.0,9.19524097442627,238.8765869140625,,,RF15
2018-02-24 05:51:30,1.9976844787597656,-3.3443054199218523,1.0,8.410821914672852,236.80506896972656,1.567586898803711,9.19403076171875,RF15
2018-02-24 05:51:40,1.9976844787597656,-3.3443054199218523,1.0,8.410821914672852,236.80506896972656,1.567586898803711,9.19403076171875,RF15
2018-02-24 05:51:50,1.9976844787597656,-3.3443054199218523,1.0,8.410821914672852,236.80506896972656,1.567586898803711,9.19403076171875,RF15
2018-02-24 05:52:00,1.9976844787597656,-3.3443054199218523,1.0,8.410821914672852,236.80506896972656,1.567586898803711,9.19403076171875,RF15
2018-02-24 05:52:10,1.0023422241210938,2.7989135742187727,1.0,8.026483535766602,239.98779296875,1.443307876586914,12.083102226257324,RF15
2018-02-24 05:52:20,1.0023422241210938,2.7989135742187727,1.0,8.026483535766602,239.98779296875,1.443307876586914,12.083102226257324,RF15
2018-02-24 05:52:30,1.0023422241210938,2.7989135742187727,1.0,8.026483535766602,239.98779296875,1.443307876586914,12.083102226257324,RF15
2018-02-24 05:52:40,0.7434501647949219,4.396783447265648,1.0,23.263805389404297,237.63238525390625,51.44144821166992,30.412742614746094,RF15
2018-02-24 05:52:50,0.7434501647949219,4.396783447265648,1.0,23.263805389404297,237.63238525390625,51.44144821166992,30.412742614746094,RF15
2018-02-24 05:53:00,0.7434501647949219,4.396783447265648,1.0,23.263805389404297,237.63238525390625,51.44144821166992,30.412742614746094,RF15
2018-02-24 05:53:10,2.1077194213867188,-4.023474121093727,1.0,9.766043663024902,233.0491485595703,2.875910520553589,9.4141845703125,RF15
2018-02-24 05:53:20,1.2710609436035156,1.1404052734375227,1.0,12.489422798156738,234.75582885742188,6.07016658782959,11.216400146484375,RF15
2018-02-24 05:53:30,1.2710609436035156,1.1404052734375227,1.0,12.489422798156738,234.75582885742188,6.07016658782959,11.216400146484375,RF15
2018-02-24 05:53:40,1.803741455078125,-2.1473144531249773,1.0,8.5479154586792,237.62158203125,1.254010558128357,7.617950439453125,RF15
2018-02-24 05:53:50,1.803741455078125,-2.1473144531249773,1.0,8.5479154586792,237.62158203125,1.254010558128357,7.617950439453125,RF15
2018-02-24 05:54:00,1.0419197082519531,2.5546508789062727,1.0,8.5462646484375,239.20858764648438,2.09147572517395,11.40185546875,RF15
2018-02-24 05:54:10,1.0419197082519531,2.5546508789062727,1.0,8.5462646484375,239.20858764648438,2.09147572517395,11.40185546875,RF15
2018-02-24 05:54:20,1.4227790832519531,0.7451721191406477,1.0,14.125696182250977,234.9478759765625,9.695609092712402,14.471165657043457,RF15
2018-02-24 05:54:30,1.4227790832519531,0.7451721191406477,1.0,14.125696182250977,234.9478759765625,9.695609092712402,14.471165657043457,RF15
2018-02-24 05:54:40,1.438232421875,0.6499267578125227,1.0,8.183513641357422,241.02096557617188,1.7447805404663086,12.285612106323242,RF15
2018-02-24 05:54:50,1.2639122009277344,1.7245727539062727,1.0,8.181459426879883,241.45021057128906,1.6873828172683716,12.045821189880371,RF15
2018-02-24 05:55:00,1.2639122009277344,1.7245727539062727,1.0,8.181459426879883,241.45021057128906,1.6873828172683716,12.045821189880371,RF15
2018-02-24 05:55:00,,,4.0,13.863526344299316,239.5040740966797,,,RF15
2018-02-24 05:55:10,,,4.0,13.863526344299316,239.5040740966797,,,RF15
2018-02-24 05:55:20,1.3888816833496094,0.9536682128906477,1.0,8.245105743408203,240.99378967285156,1.8718065023422241,12.298030853271484,RF15
2018-02-24 05:55:30,1.3888816833496094,0.9536682128906477,1.0,8.245105743408203,240.99378967285156,1.8718065023422241,12.298030853271484,RF15
2018-02-24 05:55:40,1.3888816833496094,0.9536682128906477,1.0,8.245105743408203,240.99378967285156,1.8718065023422241,12.298030853271484,RF15
2018-02-24 05:55:50,,,4.0,10.896533966064453,240.37350463867188,,,RF15
2018-02-24 05:56:00,,,4.0,10.896533966064453,240.37350463867188,,,RF15
2018-02-24 05:56:10,,,4.0,10.896533966064453,240.37350463867188,,,RF15
2018-02-24 05:56:20,1.2128372192382812,2.0389953613281477,1.0,8.239306449890137,241.49240112304688,1.675899624824524,11.25225830078125,RF15
2018-02-24 05:56:30,,,4.0,10.59537410736084,240.44223022460938,,,RF15
2018-02-24 05:56:40,,,4.0,10.59537410736084,240.44223022460938,,,RF15
2018-02-24 05:56:50,,,4.0,10.59537410736084,240.44223022460938,,,RF15
2018-02-24 05:57:00,1.0166091918945312,3.2487426757812727,1.0,8.553086280822754,241.0426025390625,4.705545902252197,20.123966217041016,RF15
2018-02-24 05:57:10,1.18341064453125,2.2204223632812727,1.0,8.710765838623047,240.5572509765625,2.9564998149871826,13.048957824707031,RF15
2018-02-24 05:57:20,1.18341064453125,2.2204223632812727,1.0,8.710765838623047,240.5572509765625,2.9564998149871826,13.048957824707031,RF15
2018-02-24 05:57:30,0.8374481201171875,4.353265380859398,1.0,12.525577545166016,240.3180389404297,11.871042251586914,21.28096580505371,RF15
2018-02-24 05:57:40,0.8374481201171875,4.353265380859398,1.0,12.525577545166016,240.3180389404297,11.871042251586914,21.28096580505371,RF15
